"fecha","n","n.value","nraw","t","logn","log_nraw","year","epiweek","month","normalized_year"
"2020-06-07",1095.8095238095236,1942,1942,1926,7.000160811479482,7.57198844937744,2020,24,6,5
"2020-06-14",1259.9523809523807,2023,2023,1933,7.1396225723275215,7.6128310304073565,2020,25,6,5
"2020-06-21",1435.6190476190477,2001,2001,1940,7.270047748371575,7.601901959875166,2020,26,6,5
"2020-06-28",1600.857142857143,2028,2028,1947,7.378918949405567,7.615298339825815,2020,27,6,5
"2020-07-05",1747.3809523809523,2181,2181,1954,7.466445468615558,7.687997166393016,2020,28,7,5
"2020-07-12",1883.190476190476,2308,2308,1961,7.541253552037775,7.744569809354496,2020,29,7,5
"2020-07-19",1996.7619047619048,2143,2143,1968,7.5997827853217395,7.670428522190693,2020,30,7,5
"2020-07-26",2069.3809523809523,2042,2042,1975,7.635487904293702,7.622174594817622,2020,31,7,5
"2020-08-02",2108.047619047619,2214,2214,1982,7.653991759193821,7.703007682479236,2020,32,8,5
"2020-08-09",2147.3333333333335,2535,2535,1989,7.672447626705178,7.8383433155571165,2020,33,8,5
"2020-08-16",2220.8571428571427,2847,2847,1996,7.706098675989247,7.954372272531867,2020,34,8,5
"2020-08-23",2329.428571428571,3108,3108,2003,7.753807465880989,8.042056410058754,2020,35,8,5
"2020-08-30",2470.238095238095,3519,3519,2010,7.812474557169468,8.166216268592143,2020,36,8,5
"2020-09-06",2651.904761904762,3820,3820,2017,7.883410455229063,8.2482674474469,2020,37,9,5
"2020-09-13",2879.9523809523803,3943,3943,2024,7.965876206295509,8.279950715722526,2020,38,9,5
"2020-09-20",3177.3809523809523,4882,4882,2031,8.06412721164986,8.49351506406166,2020,39,9,5
"2020-09-27",3537,5518,5518,2038,8.17131687471973,8.615951963439501,2020,40,9,5
"2020-10-04",3953.95238095238,5952,5952,2045,8.282723839914954,8.69165057315339,2020,41,10,5
"2020-10-11",4385.095238095238,6074,6074,2052,8.386194642854086,8.711937268208748,2020,42,10,5
"2020-10-18",4810.952380952381,6391,6391,2059,8.478858181150422,8.76280248744611,2020,43,10,5
"2020-10-25",5163.761904761905,5391,5391,2066,8.549614282671628,8.592671652592143,2020,44,10,5
"2020-11-01",5403.523809523809,4535,4535,2073,8.59499162434638,8.419800845407588,2020,45,11,5
"2020-11-08",5426.809523809524,3208,3208,2080,8.59929092892591,8.073714641109857,2020,46,11,5
"2020-11-15",5272.761904761905,3365,3365,2087,8.570499220797823,8.121480374750751,2020,47,11,5
"2020-11-22",4937.095238095238,2730,2730,2094,8.504734956494195,7.912423121473705,2020,48,11,5
"2020-11-29",4484.190476190476,1938,1938,2101,8.408536243198775,7.569927655242652,2020,49,11,5
"2020-12-06",3892,1313,1313,2108,8.266935347610456,7.1808311990445555,2020,50,12,5
"2020-12-13",3235.2857142857138,814,814,2115,8.082181566705346,6.703188113240863,2020,51,12,5
"2020-12-20",2576.6190476190473,358,358,2122,7.8546214020676,5.883322388488279,2020,52,12,5
"2020-12-27",2014.47619047619,157,157,2129,7.608610769277913,5.062595033026967,2020,53,12,5
"2021-01-03",1534.47619047619,513,513,2136,7.336595833721055,6.2422232654551655,2021,1,1,6
"2021-01-10",1140.9047619047617,368,368,2143,7.040452990858082,5.910796644040527,2021,2,1,6
"2021-01-17",819.1904761904761,396,396,2150,6.709536601320776,5.983936280687191,2021,3,1,6
"2021-01-24",584.3809523809522,286,286,2157,6.372262835943918,5.659482215759621,2021,4,1,6
"2021-01-31",437.14285714285705,291,291,2164,6.082545015058938,5.676753802268282,2021,5,1,6
"2021-02-07",359.0952380952379,269,269,2171,5.8863685467274545,5.598421958998375,2021,6,2,6
"2021-02-14",334.9523809523808,262,262,2178,5.816969426563491,5.572154032177765,2021,7,2,6
"2021-02-21",324.6666666666665,281,281,2185,5.785874363374672,5.641907070938114,2021,8,2,6
"2021-02-28",317.38095238095224,342,342,2192,5.76324862925662,5.8377304471659395,2021,9,2,6
"2021-03-07",298.52380952380935,258,258,2199,5.7021939119710625,5.556828061699537,2021,10,3,6
"2021-03-14",293.52380952380935,345,345,2206,5.6853598471031646,5.846438775057725,2021,11,3,6
"2021-03-21",290.3333333333332,303,303,2213,5.674468086987425,5.717027701406222,2021,12,3,6
"2021-03-28",292.4285714285713,242,242,2220,5.68163424143319,5.493061443340548,2021,13,3,6
"2021-04-04",297.52380952380935,384,384,2227,5.698849693550545,5.953243334287785,2021,14,4,6
"2021-04-11",307.3333333333332,392,392,2234,5.731181448844315,5.973809611869261,2021,15,4,6
"2021-04-18",320.6666666666665,389,389,2241,5.773515812670876,5.966146739123692,2021,16,4,6
"2021-04-25",334.4761904761903,390,390,2248,5.815550986609357,5.968707559985366,2021,17,4,6
"2021-05-02",345.2380952380951,392,392,2255,5.847126674926633,5.973809611869261,2021,18,5,6
"2021-05-09",363.38095238095224,505,505,2262,5.89819989283672,6.226536669287466,2021,19,5,6
"2021-05-16",392.6190476190474,607,607,2269,5.9753835573482545,6.410174881966167,2021,20,5,6
"2021-05-23",433.99999999999983,686,686,2276,6.075346031088683,6.532334292222349,2021,21,5,6
"2021-05-30",480.7619047619046,707,707,2283,6.1774500184824674,6.56244409369372,2021,22,5,6
"2021-06-06",529.4285714285712,794,794,2290,6.2736853051217665,6.678342114654332,2021,23,6,6
"2021-06-13",584.5238095238093,827,827,2297,6.372506847495008,6.71901315438526,2021,24,6,6
"2021-06-20",646.3333333333331,848,848,2304,6.472861360183161,6.744059186311348,2021,25,6,6
"2021-06-27",707.5238095238093,897,897,2311,6.563183664104274,6.8001700683022,2021,26,6,6
"2021-07-04",769.6190476190474,1063,1063,2318,6.647194149793462,6.96979066990159,2021,27,7,6
"2021-07-11",825.095238095238,1003,1003,2325,6.716710067231833,6.911747300251674,2021,28,7,6
"2021-07-18",879.5714285714284,1078,1078,2332,6.780571047384693,6.983789965258135,2021,29,7,6
"2021-07-25",920,955,955,2339,6.825460036255307,6.862757913051401,2021,30,7,6
"2021-08-01",948.8095238095236,900,900,2346,6.85626146323839,6.803505257608338,2021,31,8,6
"2021-08-08",960.0476190476188,850,850,2353,6.868023959301051,6.7464121285733745,2021,32,8,6
"2021-08-15",964,905,905,2360,6.872128101338986,6.80903930604298,2021,33,8,6
"2021-08-22",952.7619047619046,817,817,2367,6.860414064577809,6.706862336602747,2021,34,8,6
"2021-08-29",931.4285714285712,793,793,2374,6.837792549579904,6.677083461247136,2021,35,8,6
"2021-09-05",893.3333333333331,734,734,2381,6.796078561757514,6.5998704992128365,2021,36,9,6
"2021-09-12",860.6190476190474,822,822,2388,6.758813232862264,6.71295620067707,2021,37,9,6
"2021-09-19",843.9523809523807,1027,1027,2395,6.739280271866725,6.93537044601511,2021,38,9,6
"2021-09-26",859.7619047619046,1188,1188,2402,6.757817932807747,7.080867896690782,2021,39,9,6
"2021-10-03",900.1428571428569,1288,1288,2409,6.803663799027615,7.161622002939187,2021,40,10,6
"2021-10-10",966.095238095238,1481,1481,2416,6.874296978809687,7.301147805856032,2021,41,10,6
"2021-10-17",1055.190476190476,1617,1617,2423,6.962423823180934,7.388946097618437,2021,42,10,6
"2021-10-24",1158.7142857142856,1420,1420,2430,7.05592894834353,7.259116128097101,2021,43,10,6
"2021-10-31",1260.333333333333,1446,1446,2437,7.139924641503659,7.277247726631484,2021,44,10,6
"2021-11-07",1330.380952380952,1188,1188,2444,7.193971992605614,7.080867896690782,2021,45,11,6
"2021-11-14",1364.7142857142856,1124,1124,2451,7.219432856990133,7.025538314638521,2021,46,11,6
"2021-11-21",1356.380952380952,1016,1016,2458,7.213312351742259,6.92461239604856,2021,47,11,6
"2021-11-28",1313.333333333333,913,913,2465,7.181084845209517,6.81783057145415,2021,48,11,6
"2021-12-05",1234.190476190476,795,795,2472,7.118980468902765,6.679599185844383,2021,49,12,6
"2021-12-12",1125.3333333333333,524,524,2479,7.026722798046181,6.263398262591624,2021,50,12,6
"2021-12-19",990.8571428571428,340,340,2486,6.89957908769796,5.831882477283517,2021,51,12,6
"2021-12-26",847.9999999999999,190,190,2493,6.744059186311347,5.25227342804663,2021,52,12,6
"2022-01-02",711.8571428571427,369,369,2500,6.56928103969025,5.91350300563827,2022,1,1,7
"2022-01-09",593.142857142857,276,276,2507,6.387119790687598,5.6240175061873385,2022,2,1,7
"2022-01-16",490.38095238095224,250,250,2514,6.197219697392291,5.5254529391317835,2022,3,1,7
"2022-01-23",397.52380952380935,248,248,2521,5.987767244309451,5.517452896464707,2022,4,1,7
"2022-01-30",324.6190476190474,203,203,2528,5.785728132475823,5.318119993844216,2022,5,1,7
"2022-02-06",277.23809523809507,213,213,2535,5.628477204831014,5.365976015021851,2022,6,2,7
"2022-02-13",258.4761904761903,244,244,2542,5.5586649468596745,5.501258210544727,2022,7,2,7
"2022-02-20",249.190476190476,247,247,2549,5.522222532522061,5.5134287461649825,2022,8,2,7
"2022-02-27",247.5714285714284,310,310,2556,5.515730243153261,5.739792912179234,2022,9,2,7
"2022-03-06",245.85714285714263,302,302,2563,5.508809800308687,5.713732805509369,2022,10,3,7
"2022-03-13",251.23809523809507,275,275,2570,5.530373463821103,5.62040086571715,2022,11,3,7
"2022-03-20",262.38095238095224,358,358,2577,5.573601472271254,5.883322388488279,2022,12,3,7
"2022-03-27",278.14285714285694,362,362,2584,5.631723683547414,5.8944028342648505,2022,13,3,7
"2022-04-03",299.04761904761887,379,379,2591,5.703941192218632,5.940171252720432,2022,14,4,7
"2022-04-10",316.6666666666665,333,333,2598,5.761002614986092,5.811140992976701,2022,15,4,7
"2022-04-17",335.99999999999983,495,495,2605,5.820082930352362,6.206575926724928,2022,16,4,7
"2022-04-24",359.6190476190474,527,527,2612,5.887822131390399,6.269096283706261,2022,17,4,7
"2022-05-01",391.14285714285694,527,527,2619,5.9716262048883175,6.269096283706261,2022,18,5,7
"2022-05-08",428.4285714285713,664,664,2626,6.0624554212576065,6.499787040655854,2022,19,5,7
"2022-05-15",476.6190476190474,816,816,2633,6.168813443232557,6.705639094860003,2022,20,5,7
"2022-05-22",531.3333333333331,768,768,2640,6.2772698595469025,6.645090969505644,2022,21,5,7
"2022-05-29",599.6666666666665,925,925,2647,6.398040149500173,6.8308742346461795,2022,22,5,7
"2022-06-05",677.5238095238093,1149,1149,2654,6.519919570072365,7.047517221357296,2022,23,6,7
"2022-06-12",763.5238095238093,1087,1087,2661,6.639253168800191,6.992096427415888,2022,24,6,7
"2022-06-19",847.8571428571427,1084,1084,2668,6.7438909069672395,6.98933526597456,2022,25,6,7
"2022-06-26",928,1230,1230,2675,6.834108738813838,7.115582126184454,2022,26,6,7
"2022-07-03",1001.6190476190474,1239,1239,2682,6.910370902872605,7.122866658599083,2022,27,7,7
"2022-07-10",1067.3809523809523,1160,1160,2689,6.973899652904804,7.057036981697891,2022,28,7,7
"2022-07-17",1114.8095238095236,1106,1106,2696,7.017335450784146,7.009408932708637,2022,29,7,7
"2022-07-24",1133.8095238095236,975,975,2703,7.034220095399941,6.883462586413092,2022,30,7,7
"2022-07-31",1134.9523809523807,1104,1104,2710,7.035226680226784,7.007600613951853,2022,31,7,7
"2022-08-07",1135.190476190476,1246,1246,2717,7.035436257928484,7.1284959456800365,2022,32,8,7
"2022-08-14",1155.9523809523807,1487,1487,2724,7.053544569002161,7.305188215393037,2022,33,8,7
"2022-08-21",1206.190476190476,1875,1875,2731,7.09605101824962,7.53689712956617,2022,34,8,7
"2022-08-28",1297.285714285714,2180,2180,2738,7.168799991905619,7.687538766201629,2022,35,8,7
"2022-09-04",1443.1428571428569,2513,2513,2745,7.275271246098744,7.829630389150193,2022,36,9,7
"2022-09-11",1604.7619047619046,1942,1942,2752,7.381353629943148,7.57198844937744,2022,37,9,7
"2022-09-18",1798.285714285714,2794,2794,2759,7.495145039731397,7.9355873855892,2022,38,9,7
"2022-09-25",2010.5714285714284,3047,3047,2766,7.6066715008619985,8.022240916806537,2022,39,9,7
"2022-10-02",2243.8571428571427,2895,2895,2773,7.716397164680454,7.971085753505607,2022,40,10,7
"2022-10-09",2459.7619047619046,3200,3200,2780,7.808226298356769,8.071218539969863,2022,41,10,7
"2022-10-16",2631.047619047619,3044,3044,2787,7.875517384624864,8.021256180143997,2022,42,10,7
"2022-10-23",2752.523809523809,2875,2875,2794,7.920636755668532,7.964155718840937,2022,43,10,7
"2022-10-30",2837.6666666666665,2504,2504,2801,7.95108973734526,7.826044013518965,2022,44,10,7
"2022-11-06",2872.3333333333335,2598,2598,2808,7.963228074989629,7.862882034641491,2022,45,11,7
"2022-11-13",2830.9047619047615,1811,1811,2815,7.948704824977216,7.502186486602924,2022,46,11,7
"2022-11-20",2696.6666666666665,1508,1508,2822,7.900142480827592,7.319202458767849,2022,47,11,7
"2022-11-27",2486.6190476190473,1412,1412,2829,7.81908132622689,7.253470382684528,2022,48,11,7
"2022-12-04",2249.9523809523807,1249,1249,2836,7.719108686063859,7.1308988302963465,2022,49,12,7
"2022-12-11",1983.5714285714284,864,864,2843,7.593158264808651,6.762729506931879,2022,50,12,7
"2022-12-18",1709.5238095238094,555,555,2850,7.44455492394885,6.320768294250582,2022,51,12,7
"2022-12-25",1408.47619047619,236,236,2857,7.25097341823426,5.4680601411351315,2022,52,12,7
"2023-01-01",1152.9999999999998,757,757,2864,7.050989447068044,6.630683385642372,2023,1,1,8
"2023-01-08",962.6190476190474,926,926,2871,6.870696037688403,6.831953565565855,2023,2,1,8
"2023-01-15",857.0476190476188,831,831,2878,6.754659598003391,6.723832440821209,2023,3,1,8
"2023-01-22",786.190476190476,924,924,2885,6.668470247329589,6.829793737512425,2023,4,1,8
"2023-01-29",741.8571428571427,839,839,2892,6.610503755514205,6.733401891837359,2023,5,1,8
"2023-02-05",739.142857142857,848,848,2899,6.606843217759475,6.744059186311348,2023,6,2,8
"2023-02-12",782.6666666666665,882,882,2906,6.66398375987196,6.78332520060396,2023,7,2,8
"2023-02-19",832.7619047619046,870,870,2913,6.725947875702894,6.769641976852503,2023,8,2,8
"2023-02-26",874.8571428571427,1051,1051,2920,6.775202998707375,6.9584483932976555,2023,9,2,8
"2023-03-05",899.8571428571427,1118,1118,2927,6.8033466910496925,7.020190708311925,2023,10,3,8
"2023-03-12",919.9047619047618,933,933,2934,6.825356623638875,6.839476438228843,2023,11,3,8
"2023-03-19",940.095238095238,967,967,2941,6.847044343917012,6.875232087276577,2023,12,3,8
"2023-03-26",952.190476190476,965,965,2948,6.8598147537672824,6.873163834212518,2023,13,3,8
"2023-04-02",953.8571428571428,672,672,2955,6.861561740659971,6.511745329644728,2023,14,4,8
"2023-04-09",954.142857142857,969,969,2962,6.86186091792473,6.877296071497429,2023,15,4,8
"2023-04-16",952.8571428571428,1135,1135,2969,6.860513914802556,7.035268599281097,2023,16,4,8
"2023-04-23",959,1064,1064,2976,6.866933284461882,6.970730078143525,2023,17,4,8
"2023-04-30",968.8095238095236,1109,1109,2983,6.877099685008187,7.01211529430638,2023,18,4,8
"2023-05-07",988.3333333333331,1255,1255,2990,6.897031315619161,7.135687347028144,2023,19,5,8
"2023-05-14",1031.6190476190477,1410,1410,2997,6.939853618546043,7.252053951852814,2023,20,5,8
"2023-05-21",1107.3333333333333,1529,1529,3004,7.010612664421845,7.333023014386481,2023,21,5,8
"2023-05-28",1214.190476190476,1911,1911,3011,7.102656114014574,7.555905093611346,2023,22,5,8
"2023-06-04",1353.285714285714,2257,2257,3018,7.211029446193754,7.722234744709607,2023,23,6,8
"2023-06-11",1518.1428571428569,2462,2462,3025,7.32590154500897,7.809135398120538,2023,24,6,8
"2023-06-18",1727.7142857142856,2990,2990,3032,7.455133223742739,8.003363058629947,2023,25,6,8
"2023-06-25",1974.1428571428569,3151,3151,3039,7.588396007449897,8.05579245097777,2023,26,6,8
"2023-07-02",2254.333333333333,3517,3517,3046,7.721053060672544,8.165647925297504,2023,27,7,8
"2023-07-09",2571.333333333333,4183,4183,3053,7.852568677789494,8.339023005744759,2023,28,7,8
"2023-07-16",2935,4787,4787,3060,7.984803389734406,8.473868066677865,2023,29,7,8
"2023-07-23",3323.952380952381,4895,4895,3067,8.10921063146932,8.496173824192162,2023,30,7,8
"2023-07-30",3733.380952380952,5546,5546,3074,8.225337341495722,8.621012520055235,2023,31,7,8
"2023-08-06",4205.380952380952,7180,7180,3081,8.344357925718159,8.879193928110318,2023,32,8,8
"2023-08-13",4806.619047619048,8503,8503,3088,8.477957240051618,9.048291920021784,2023,33,8,8
"2023-08-20",5574.285714285714,10096,10096,3095,8.626098844214356,9.21999362900432,2023,34,8,8
"2023-08-27",6571.285714285714,13189,13189,3102,8.79061695269265,9.48721424571136,2023,35,8,8
"2023-09-03",7828.904761904762,15612,15612,3109,8.965705625680322,9.65585917954152,2023,36,9,8
"2023-09-10",9266.761904761905,15259,15259,3116,9.13429719518795,9.632990304838447,2023,37,9,8
"2023-09-17",10901.142857142857,18679,18679,3123,9.296714641293908,9.835208711782832,2023,38,9,8
"2023-09-24",12531.52380952381,17921,17921,3130,9.43608244895822,9.793784287444163,2023,39,9,8
"2023-10-01",14129.47619047619,18186,18186,3137,9.55608917578136,9.808462332127018,2023,40,10,8
"2023-10-08",15447.285714285712,17346,17346,3144,9.645253319165546,9.76117485976141,2023,41,10,8
"2023-10-15",16351.52380952381,15245,15245,3151,9.702137525851663,9.632072452548218,2023,42,10,8
"2023-10-22",16595.761904761905,11435,11435,3158,9.716962889338594,9.344521553442204,2023,43,10,8
"2023-10-29",16199.285714285712,9054,9054,3165,9.692784157749252,9.111072370317514,2023,44,10,8
"2023-11-05",15258.90476190476,9313,9313,3172,9.63298406379045,9.139273923542325,2023,45,11,8
"2023-11-12",14016.47619047619,7401,7401,3179,9.548060129439309,8.909505512946101,2023,46,11,8
"2023-11-19",12555.47619047619,7391,7391,3186,9.437991842575302,8.90815361332152,2023,47,11,8
"2023-11-26",11042.42857142857,6887,6887,3193,9.309590830623833,8.837536046107568,2023,48,11,8
"2023-12-03",9584.52380952381,5883,5883,3200,9.168009302867487,8.679992081721329,2023,49,12,8
"2023-12-10",8313.761904761905,4570,4570,3207,9.02578775679275,8.427487278331744,2023,50,12,8
"2023-12-17",7261.809523809524,3190,3190,3214,8.890522019709405,8.068089626278244,2023,51,12,8
"2023-12-24",6308,2012,2012,3221,8.74973246437081,7.607381425639791,2023,52,12,8
"2023-12-31",5505.142857142858,3706,3706,3228,8.613619631087518,8.217978203150732,2024,1,12,9
"2024-01-07",4848.523809523809,4598,4598,3235,8.486635795507866,8.433594167539924,2024,2,1,9
"2024-01-14",4445.095238095238,4903,4903,3242,8.399781515368767,8.497806477616047,2024,3,1,9
"2024-01-21",4151.999999999999,4505,4505,3249,8.331586243630753,8.41316512099219,2024,4,1,9
"2024-01-28",3958.571428571428,3870,3870,3256,8.283891073283542,8.261268150577648,2024,5,1,9
"2024-02-04",3880.2857142857138,3624,3624,3263,8.263921747387785,8.195609567288775,2024,6,2,9
"2024-02-11",3921.142857142857,3136,3136,3270,8.274393430657659,8.051022208190679,2024,7,2,9
"2024-02-18",3982.380952380952,3434,3434,3277,8.289886223192715,8.14177220465645,2024,8,2,9
"2024-02-25",3981.95238095238,3737,3737,3284,8.289778627537085,8.226305988015508,2024,9,2,9
"2024-03-03",3876.047619047619,3812,3812,3291,8.262829220042656,8.246171559857563,2024,10,3,9
"2024-03-10",3728.3333333333335,3355,3355,3298,8.223984765653741,8.118505067587098,2024,11,3,9
"2024-03-17",3594,3290,3290,3305,8.187299270155147,8.098946748943339,2024,12,3,9
"2024-03-24",3445.6666666666665,2239,2239,3312,8.14516285939431,7.714231144849085,2024,13,3,9
"2024-03-31",3349.9047619047615,3090,3090,3319,8.116985666535092,8.036249942132116,2024,14,3,9
"2024-04-07",3290.9047619047615,3626,3626,3326,8.099221631215887,8.196161139282902,2024,15,4,9
"2024-04-14",3295.2857142857138,3683,3683,3333,8.100551572431922,8.211754397375197,2024,16,4,9
"2024-04-21",3280.1904761904757,3357,3357,3340,8.095961585585822,8.119100837637486,2024,17,4,9
"2024-04-28",3255.7619047619046,3351,3351,3347,8.088488699982646,8.117312461601975,2024,18,4,9
"2024-05-05",3236.6190476190473,3347,3347,3354,8.082593476797083,8.116118431609365,2024,19,5,9
"2024-05-12",3325.428571428571,4051,4051,3361,8.109654506361164,8.306965865368573,2024,20,5,9
"2024-05-19",3478.1904761904757,4429,4429,3368,8.15455492392353,8.39615486303918,2024,21,5,9
"2024-05-26",3712.571428571428,5397,5397,3375,8.219749341762503,8.59378379357795,2024,22,5,9
"2024-06-02",4000.190476190476,6613,6613,3382,8.294347214869884,8.796943893541737,2024,23,6,9
"2024-06-09",4435.9047619047615,7806,7806,3389,8.397712286624037,8.962776046120291,2024,24,6,9
"2024-06-16",5063.714285714285,9156,9156,3396,8.530053005558495,9.122273893107732,2024,25,6,9
"2024-06-23",5815.333333333333,8877,8877,3403,8.66842533073012,9.09133158539398,2024,26,6,9
"2024-06-30",6633.523809523809,9898,9898,3410,8.800042174714314,9.200189020919808,2024,27,6,9
"2024-07-07",7470.619047619047,10631,10631,3417,8.918866994617924,9.27162360039308,2024,28,7,9
"2024-07-14",8365.380952380952,12138,12138,3424,9.031976686750856,9.404178688897805,2024,29,7,9
"2024-07-21",9261.95238095238,12498,12498,3431,9.133778108460548,9.43340392009022,2024,30,7,9
"2024-07-28",10150.238095238095,13834,13834,3438,9.225350956857412,9.534956892221029,2024,31,7,9
"2024-08-04",11061.571428571428,16381,16381,3445,9.311322746115357,9.703938450075547,2024,32,8,9
"2024-08-11",12122.952380952382,17913,17913,3452,9.402938310501916,9.79333780903514,2024,33,8,9
"2024-08-18",13430.761904761906,21101,21101,3459,9.505377472629595,9.957123101702038,2024,34,8,9
"2024-08-25",15037.857142857143,24141,24141,3466,9.618392606774664,10.091708341261072,2024,35,8,9
"2024-09-01",16840.285714285714,25276,25276,3473,9.731588633711212,10.13765017033277,2024,36,9,9
"2024-09-08",18652.952380952374,23916,23916,3480,9.833813326530915,10.082344782138865,2024,37,9,9
"2024-09-15",20462.42857142857,27277,27277,3487,9.926394599827724,10.21383579548682,2024,38,9,9
"2024-09-22",22075.476190476187,25394,25394,3494,10.002267894832103,10.142307583235343,2024,39,9,9
"2024-09-29",23452.714285714286,24379,24379,3501,10.062784153046676,10.101518403035262,2024,40,9,9
"2024-10-06",24486.42857142857,27330,27330,3508,10.105915145308412,10.21577686808075,2024,41,10,9
"2024-10-13",25094,24205,24205,3515,10.130423902089031,10.094355815298549,2024,42,10,9
"2024-10-20",24707.238095238095,10861,10861,3522,10.114891993131597,9.29302573859479,2024,43,10,9
"2024-10-27",23229.809523809523,7241,7241,3529,10.053234673362589,8.887652690325586,2024,44,10,9
"2024-11-03",20622.85714285714,3621,3621,3536,9.93420379841221,8.19478163844336,2024,45,11,9
